Liberal,Conservative,sentiment,Green,Libertarian,twitter_engagement,date,time
0.1583854705,0.2729254663,0.0189792756,0.3279428184,0.2407462448,0.4724699644,01-16-2017,00:16:20
0.1056400537,0.3219511211,0.0132561559,0.2075360417,0.3648728132,0.5468411545,01-15-2017,22:46:33
0.216759935,0.1460999846,0.4116232693,0.2019028813,0.4352372587,0.5998180161,01-15-2017,20:13:00
0.1154359654,0.2923896909,0.0202121381,0.3861104846,0.2060638517,0.6319916642,01-15-2017,20:04:38
0.1397065371,0.3294386566,0.8305963874,0.1713452488,0.3595095277,0.6395521956,01-15-2017,19:00:21
0.141707018,0.273440659,0.9571632147,0.2239927202,0.3608596325,0.6249554992,01-15-2017,14:02:41
0.22072725,0.2182690948,0.6717000604,0.3359848261,0.2250188589,0.5935949558,01-15-2017,13:59:29
0.1983342171,0.1788127273,0.9140617847,0.3601402938,0.2627127171,0.5067393583,01-15-2017,01:58:57
0.1486175507,0.2208296359,0.9817444086,0.4762105048,0.154342249,0.5779366238,01-15-2017,00:22:01
0.2094878703,0.1674211621,0.0399404578,0.3903262615,0.2327646911,0.4905334519,01-14-2017,13:14:13
0.106233798,0.4741461575,0.0412836112,0.0398556218,0.3797644675,0.5609081226,01-14-2017,13:07:12
0.3414480984,0.1731780171,0.0504380316,0.2015473992,0.2838264704,0.5538513173,01-14-2017,12:50:26
0.1979793608,0.1977239549,0.991584897,0.324650228,0.2796464562,0.6036437278,01-13-2017,17:42:42
0.2182923704,0.1499475092,0.7425515056,0.4282230139,0.2035371214,0.5442710391,01-13-2017,11:33:24
0.1311060339,0.5434471369,0.389996767,0.0493291765,0.2761176229,0.6065962515,01-13-2017,11:25:54
0.2649390996,0.1936960071,0.5168575644,0.230913952,0.3104510009,0.6638075857,01-13-2017,11:22:38
0.228702873,0.087663278,0.4300667346,0.3143938184,0.3692400455,0.6545550073,01-13-2017,11:16:54
0.2256577164,0.2129351497,0.0061578169,0.342084825,0.2193223834,0.5248109742,01-13-2017,11:11:13
0.2285301536,0.3733131886,0.1079014689,0.0300420187,0.3681146502,0.5788037929,01-13-2017,11:05:55
0.20397304,0.2875587046,0.9719467163,0.1886158139,0.3198524714,0.6744506918,01-13-2017,10:49:34
0.1913689375,0.2038983554,0.9668682218,0.3584699333,0.2462626994,0.6523638591,01-12-2017,17:41:11
0.1919885576,0.4573037922,0.0769821778,0.0917016715,0.2590059936,0.6308259826,01-12-2017,14:22:21
0.3223689795,0.144486919,0.9811939001,0.3937200308,0.1394240111,0.6335720046,01-12-2017,13:50:13
0.0959782377,0.5577790737,0.0010767232,0.0638382658,0.2824044228,0.499540022,01-12-2017,12:23:45
0.2021469474,0.1818687171,0.9015594125,0.437369287,0.1786151081,0.609888399,01-12-2017,04:24:52
0.3001429737,0.1391459852,0.8690285683,0.3353840411,0.225327,0.5895979073,01-12-2017,04:01:38
0.0850921795,0.0976970419,0.0070425426,0.5719186068,0.2452922165,0.5539797289,01-11-2017,12:48:52
0.0668728054,0.727009058,0.299154371,0.044544071,0.161574021,0.5891641839,01-11-2017,12:44:05
0.217130959,0.2136377841,0.7036674619,0.3453455865,0.2238856852,0.5162256956,01-11-2017,12:31:31
0.3795107901,0.328019768,0.0056340545,0.0786745772,0.2137948722,0.5530481837,01-11-2017,12:13:40
0.1905482411,0.192966491,0.0660909861,0.4390691221,0.177416116,0.4358149901,01-11-2017,02:00:11
0.1991472691,0.1856186986,0.6736220121,0.4114069045,0.203827098,0.5176944002,01-11-2017,01:35:41
0.2143108547,0.2094245404,0.0081882467,0.3673671484,0.2088975012,0.4438237508,01-11-2017,01:19:23
0.164615348,0.181929037,0.5348297954,0.4978565276,0.155599013,0.4595946961,01-10-2017,22:30:53
0.187424019,0.20463337,0.5436533689,0.4406551719,0.1672874242,0.4255425421,01-10-2017,20:50:31
0.1739533693,0.1964453906,0.5563527346,0.4697320759,0.1598691344,0.4854036969,01-10-2017,15:26:22
0.3409184217,0.1194516569,0.9533307552,0.4732400775,0.0663899407,0.670546989,01-10-2017,02:20:01
0.1801964045,0.1823630184,0.1884663403,0.4550091028,0.1824314296,0.5065703328,01-09-2017,22:32:33
0.1562650055,0.1175789386,0.7990773916,0.5470339656,0.1791220307,0.5638074495,01-09-2017,14:16:34
0.2378802449,0.1384407133,0.676584661,0.4991427362,0.1245362386,0.524951166,01-09-2017,14:14:10
0.19685027,0.4985727966,0.0814293325,0.1036934853,0.2008834332,0.5921270331,01-09-2017,11:43:26
0.2550945282,0.1635314822,0.229635179,0.2108797282,0.3704942465,0.5234584404,01-09-2017,11:36:02
0.1316423714,0.206252262,0.1978051066,0.4796394408,0.1824659705,0.5613387584,01-09-2017,11:27:50
0.282646805,0.2654467225,0.9182975888,0.2547548711,0.1971516311,0.6391474524,01-09-2017,11:17:40
0.3305804431,0.1566351652,0.092983745,0.1957362741,0.3170481622,0.6325635786,01-09-2017,04:05:31
0.3143019378,0.111876756,0.0890330598,0.1843981296,0.3894231617,0.5093657365,01-08-2017,18:56:20
0.3388495743,0.2419906557,0.206752643,0.2276324034,0.1915273666,0.6092037512,01-08-2017,16:57:46
0.2169959843,0.3111494184,0.011900194,0.2411218882,0.2307326496,0.6684245688,01-08-2017,16:46:07
0.0893396139,0.2829413116,0.1359380931,0.0661548525,0.5615643263,0.6313897314,01-08-2017,16:39:14
0.1811296791,0.1700278968,0.9425159693,0.4757526815,0.1730897874,0.6176240441,01-08-2017,16:36:46
0.2640633583,0.2241010666,0.9940938354,0.3627322912,0.149103269,0.560198255,01-08-2017,02:07:09
0.1502359211,0.5776610374,0.2828727663,0.115719527,0.1563835144,0.5460995662,01-07-2017,23:54:05
0.2432392538,0.1342919469,0.9272456169,0.4481238127,0.1743450314,0.6472367962,01-07-2017,15:21:42
0.1948015094,0.2087084651,0.9257851839,0.2215606868,0.3749293685,0.5965038856,01-07-2017,15:10:46
0.2214372009,0.2100769877,0.9599183798,0.0737436041,0.4947422445,0.5663169297,01-07-2017,15:02:20
0.2387636006,0.3961393833,0.0808721781,0.0944899693,0.2706071138,0.6107977212,01-07-2017,12:03:31
0.2893337905,0.1599504352,0.0259081777,0.0854997262,0.4652160704,0.5005813211,01-07-2017,11:56:29
0.2164307237,0.152458638,0.0376968421,0.3090538681,0.3220566809,0.5248687655,01-07-2017,03:53:38
0.1755876094,0.1725646853,0.9417253137,0.4706062973,0.1812413782,0.4893914921,01-07-2017,00:07:09
0.2072780132,0.1872133166,0.9692550302,0.3542002439,0.2513084114,0.5574581151,01-06-2017,19:30:09
0.2846679688,0.3168078363,0.6486209035,0.0897150934,0.308809042,0.5219422109,01-06-2017,16:51:37
0.2107556015,0.1619404107,0.7899726033,0.3517085016,0.2755954266,0.5986328892,01-06-2017,14:18:51
0.1345708221,0.1092830822,0.458665818,0.4584963918,0.2976496518,0.6201419216,01-06-2017,12:42:53
0.1866992116,0.1621134132,0.426510483,0.2092187107,0.4419686794,0.5595771485,01-06-2017,12:34:37
0.191093877,0.2551278472,0.9836075902,0.301936239,0.2518420219,0.669310475,01-06-2017,12:05:01
0.0932148173,0.3458335996,0.3049920499,0.0687401742,0.4922114611,0.6222686981,01-06-2017,11:45:47
0.2082879245,0.1887242496,0.9374955297,0.3488095701,0.254178226,0.6186929437,01-06-2017,11:39:35
0.1749588102,0.1646429747,0.2327929735,0.3073348999,0.3530634046,0.5579974042,01-06-2017,11:19:49
0.1338386238,0.1488910615,0.0700903907,0.1304011047,0.5868692398,0.6115154229,01-06-2017,00:40:03
0.1812434942,0.2571695149,0.0362032801,0.2490835488,0.3125034571,0.5248070582,01-06-2017,00:30:15
0.2719728053,0.194912523,0.1525775045,0.2640879452,0.2690267265,0.5435670014,01-06-2017,00:24:34
0.1101323068,0.3221594095,0.0867395103,0.2359710187,0.3317373097,0.5302068206,01-05-2017,18:14:30
0.1592202932,0.301556915,0.8144747019,0.1393156797,0.3999070525,0.6594940496,01-05-2017,13:45:57
0.1703114212,0.6408933997,0.1822969168,0.0524527729,0.136342302,0.5775407004,01-05-2017,13:25:30
0.2708658874,0.1314026266,0.1110142991,0.2270680219,0.3706634045,0.5805221323,01-05-2017,12:06:42
0.2561310828,0.2350198925,0.1126203537,0.2734654248,0.2353836149,0.5665433211,01-05-2017,12:01:33
0.2335336506,0.2662162185,0.0305565149,0.2658231854,0.2344269902,0.5793024006,01-05-2017,11:57:57
0.1592725664,0.1944262087,0.7760561109,0.3285928071,0.3177083433,0.5781709851,01-04-2017,18:52:09
0.1175395772,0.4252100885,0.1202280596,0.1435904056,0.3136598766,0.6253245965,01-04-2017,14:26:45
0.0921633393,0.2477105111,0.1743319333,0.1607438922,0.4993823171,0.6151337355,01-04-2017,14:01:53
0.4883263707,0.1193548813,0.0516269729,0.1804346293,0.2118840963,0.5405940856,01-04-2017,13:55:53
0.1786603332,0.3355568051,0.4314817786,0.1790360361,0.3067468405,0.6242083654,01-04-2017,13:31:32
0.2337705046,0.1460646391,0.0244997945,0.1388165802,0.4813483655,0.5676981394,01-04-2017,13:27:03
0.2360725552,0.1530319601,0.886605382,0.4792449176,0.131650582,0.6463090698,01-04-2017,13:19:09
0.201980263,0.4461729228,0.0736352578,0.1818868965,0.1699599028,0.5295239239,01-04-2017,13:10:05
0.2531011105,0.1415016055,0.0798163265,0.3051913083,0.3002060056,0.5130203432,01-04-2017,12:22:38
0.1600896567,0.2119459957,0.0175302979,0.3620166183,0.2659476995,0.5321468043,01-04-2017,01:14:52
0.2377024293,0.1476340443,0.5266658068,0.4110232294,0.203640312,0.5460210679,01-03-2017,23:58:31
0.2648008466,0.3889066577,0.3728782237,0.1706568152,0.1756356657,0.5006529797,01-03-2017,18:44:47
0.2089763135,0.1293459982,0.0083899572,0.1968698204,0.4648078084,0.5765396818,01-03-2017,17:20:43
0.1955325454,0.1678123772,0.9342342019,0.4546969831,0.1819581985,0.6132177036,01-03-2017,17:00:11
0.1353352368,0.1331229955,0.4444416761,0.5935621858,0.1379795372,0.5582147036,01-03-2017,16:44:13
0.4804419279,0.1176932603,0.4904384315,0.0621336475,0.339731276,0.5810936001,01-03-2017,15:07:41
0.227318272,0.2302103639,0.5488393903,0.3085130155,0.2339584231,0.6498759455,01-03-2017,15:03:29
0.3289038837,0.2245036066,0.011405224,0.1424853057,0.3041071892,0.5039604253,01-03-2017,12:51:15
0.2210167646,0.365904659,0.0649188086,0.208470434,0.2046081424,0.551936121,01-03-2017,12:46:33
0.0399128534,0.3369427025,0.2307322174,0.0146933757,0.6084510684,0.5189938502,01-03-2017,12:30:05
0.4083174765,0.0881664827,0.7879922986,0.1377043128,0.3658117354,0.578093154,01-02-2017,23:47:12
0.0999367461,0.2121205777,0.1665810049,0.5012220144,0.1867206246,0.6093247357,01-02-2017,23:05:44
0.3516131043,0.188721031,0.4410418272,0.1626653373,0.2970004976,0.5332759836,01-02-2017,18:44:04
0.3074381649,0.2560616434,0.5823100805,0.2243855149,0.2121146321,0.5466247913,01-02-2017,18:37:10
0.1459607482,0.6266325116,0.2775284946,0.0795871019,0.1478196084,0.5935007072,01-02-2017,18:32:29
0.1836225837,0.2744370699,0.8177662492,0.3066021502,0.2353381813,0.600692246,01-02-2017,17:31:17
0.2042608112,0.1786771864,0.9894708991,0.4256789386,0.1913830787,0.6017227058,01-02-2017,14:40:10
0.2870111167,0.1221490428,0.9729816914,0.4970288277,0.0938110352,0.6131471092,01-01-2017,06:49:49
0.2622646689,0.2247088104,0.8786056042,0.2245910019,0.2884354591,0.4758141289,01-01-2017,06:49:33
0.1228896081,0.2499501258,0.9879096746,0.4790057838,0.1481545568,0.6826501017,01-01-2017,05:44:17
0.2291818261,0.0577642284,0.9786083102,0.5920988917,0.1209550053,0.6111711949,01-01-2017,05:43:23
0.1647337228,0.1877781004,0.6709800959,0.4393070638,0.208181113,0.5761597996,01-01-2017,05:39:13
0.2053012699,0.1257246882,0.960434854,0.331027776,0.3379462957,0.6155168981,01-01-2017,05:00:10
0.1746578366,0.1745143384,0.8682538867,0.470107466,0.1807203442,0.4856382972,12-31-2016,18:59:04
0.1755876094,0.1725646853,0.939037621,0.4706062973,0.1812413782,0.4893914921,12-31-2016,18:58:12
0.1169612184,0.4198927581,0.9950786829,0.185235545,0.2779105306,0.6330002143,12-31-2016,13:17:21
0.1112153009,0.42722103,0.3100080788,0.0779241249,0.3836395144,0.6568720445,12-30-2016,22:18:18
0.213199228,0.0898977742,0.7273724079,0.5910872221,0.1058158129,0.5891413571,12-30-2016,19:46:55
0.1188653037,0.3092792928,0.9900790453,0.2847510278,0.287104398,0.5244386922,12-30-2016,19:41:33
0.1016192958,0.112464577,0.7225242853,0.4799930453,0.3059230745,0.4272045759,12-29-2016,14:54:21
0.1575323045,0.2062624842,0.2427429706,0.4661961198,0.1700091064,0.4316977857,12-28-2016,22:06:28
0.1657766104,0.2010675222,0.7433935404,0.3057178259,0.3274380565,0.5638562802,12-28-2016,14:25:11
0.1708171368,0.2916119993,0.0110338349,0.2527174354,0.2848533988,0.652953175,12-28-2016,14:19:46
0.1794454604,0.2027316391,0.335547626,0.373164922,0.2446579635,0.5579455579,12-28-2016,14:07:13
0.203142494,0.1631081849,0.8333332539,0.2943001091,0.3394492269,0.5196732091,12-28-2016,03:10:07
0.1896782517,0.2002823651,0.9070052505,0.3960814774,0.2139579207,0.5729924011,12-27-2016,21:52:29
0.0509174615,0.0944063962,0.9735584259,0.0167219471,0.8379542232,0.5043184776,12-27-2016,03:06:59
0.1453806609,0.5134894252,0.0416008756,0.1776465923,0.1634833664,0.6219880341,12-27-2016,02:53:20
0.0769532546,0.3016756177,0.0712046176,0.0835718438,0.5377991796,0.5417383849,12-26-2016,23:32:28
0.2295642346,0.118614845,0.0376229882,0.3788586557,0.2729623318,0.6706079636,12-26-2016,21:41:58
0.2973791063,0.2006462216,0.0599481761,0.2509851456,0.2509895265,0.5452466904,12-26-2016,21:36:28
0.2238878459,0.1463670284,0.992415309,0.4250277579,0.2047173083,0.5363102933,12-25-2016,17:48:48
0.1934484541,0.2056334317,0.3481171727,0.3972421288,0.2036760449,0.4352300189,12-25-2016,12:46:41
0.1402117759,0.3269097805,0.7406591177,0.2883834541,0.2444950491,0.3997438147,12-25-2016,00:21:08
0.1863703877,0.1938465536,0.8319699764,0.4287208021,0.1910622865,0.4141052762,12-24-2016,21:44:32
0.2305302024,0.1336865276,0.463930428,0.4052309096,0.2305523604,0.5650480901,12-24-2016,21:33:27
0.099412851,0.2968522906,0.1601055562,0.3486166596,0.2551182508,0.563264818,12-24-2016,20:59:30
0.1943089813,0.2895718813,0.5423455238,0.263266325,0.2528528571,0.5980018209,12-24-2016,00:13:02
0.3347675204,0.2421319038,0.269412905,0.0597180128,0.3633825183,0.5456622776,12-23-2016,21:23:00
0.1178447306,0.1128037497,0.4345046282,0.6133524179,0.1559990793,0.6576092893,12-23-2016,21:17:42
0.1882483214,0.2065143883,0.5231792331,0.2932043374,0.3120329678,0.5838030051,12-23-2016,20:14:34
0.3680909574,0.1246427,0.1339619011,0.1210127771,0.3862535357,0.6172084831,12-23-2016,11:58:36
0.2756899297,0.086377494,0.4337534308,0.2483697981,0.3895626962,0.6531091951,12-23-2016,11:53:05
0.1458509713,0.5041852593,0.1356413364,0.2100494504,0.1399142891,0.5983635115,12-23-2016,01:59:58
0.1525732577,0.1670575738,0.5515767932,0.4352273643,0.2451417446,0.5611799602,12-22-2016,22:26:05
0.0667027086,0.0865015909,0.6098142862,0.7767118812,0.0700837821,0.5141499133,12-22-2016,16:50:30
0.1080440283,0.2893555462,0.0313715301,0.1519139111,0.4506865144,0.5792114924,12-22-2016,16:41:52
0.2448112071,0.1758006811,0.4996920228,0.3921148181,0.1872733086,0.5228778525,12-22-2016,13:37:04
0.1313090622,0.0869722366,0.994709909,0.5508649945,0.2308537066,0.5592041165,12-22-2016,03:39:33
0.4240918159,0.2822191417,0.1623508036,0.1055208445,0.1881682426,0.5455334388,12-21-2016,13:29:38
0.2938109338,0.2592611313,0.3324590325,0.1776885092,0.2692393959,0.6379772355,12-21-2016,13:24:29
0.1594009995,0.2355564088,0.3638822138,0.1333159357,0.4717266858,0.5951556151,12-21-2016,13:15:14
0.2166709751,0.17891936,0.9871089458,0.4239025712,0.1805070937,0.6735440327,12-20-2016,20:27:57
0.2264556885,0.2247507572,0.3562354445,0.1182231903,0.430570364,0.608605411,12-20-2016,13:09:18
0.2686319947,0.2861356437,0.2342964411,0.2272073328,0.2180250287,0.5643271378,12-20-2016,13:03:59
0.3917231262,0.1586292535,0.7076602578,0.2414119989,0.2082356662,0.6809328235,12-20-2016,02:50:25
0.1890644431,0.2859593928,0.9540446401,0.2702178955,0.2547582686,0.7200929286,12-20-2016,02:46:01
0.1824437678,0.1915904135,0.4439338148,0.4322703481,0.1936954558,0.4641648024,12-20-2016,01:31:21
0.3437252641,0.3207301199,0.9381155968,0.1624974906,0.1730471849,0.6869667261,12-19-2016,23:51:41
0.1710522026,0.195112139,0.2147977054,0.2661489546,0.3676866889,0.5357623834,12-19-2016,23:21:11
0.2801196277,0.2600582242,0.2851203084,0.1229211688,0.3369009197,0.6462824074,12-18-2016,21:54:40
0.0845159143,0.1420605332,0.4877739251,0.0412784517,0.732145071,0.5832857965,12-18-2016,00:59:25
0.0602403283,0.2544579804,0.9377685189,0.3629365265,0.322365135,0.6543525949,12-18-2016,00:12:05
0.2101640701,0.1810351163,0.533260107,0.4225277007,0.1862730682,0.4347657384,12-17-2016,21:17:39
0.1151387542,0.0549380481,0.0437677316,0.7091019154,0.1208213493,0.5213880679,12-17-2016,13:57:20
0.2201245427,0.1753454655,0.9246140122,0.4065970778,0.1979328841,0.5542080192,12-17-2016,13:20:23
0.214984104,0.1988497078,0.9191176295,0.3766321242,0.2095341682,0.6837801441,12-17-2016,13:07:22
0.2645151019,0.1526738256,0.9732077122,0.4399898946,0.1428211182,0.5255088149,12-17-2016,13:05:02
0.1226854399,0.1422314942,0.9506819248,0.532589674,0.2024934143,0.4669366762,12-17-2016,03:52:01
0.127107203,0.1519617587,0.5307773948,0.5600982308,0.1608329117,0.4359172193,12-16-2016,16:54:28
0.165667206,0.2312421203,0.9427739382,0.215914011,0.3871766925,0.6366496516,12-16-2016,16:03:09
0.1556360722,0.3724556863,0.2622123361,0.1584820896,0.3134261668,0.5896737434,12-16-2016,11:09:19
0.170751676,0.1421471685,0.9835065603,0.5276443362,0.1594568789,0.5615636837,12-16-2016,01:32:56
0.2138308287,0.1390172243,0.822140038,0.4903659523,0.1567860097,0.470819566,12-15-2016,22:27:16
0.2593045533,0.1505941898,0.2050561011,0.1327696443,0.4573316276,0.4957606598,12-15-2016,14:24:29
0.1755269766,0.3071640432,0.5833857059,0.1980091333,0.3192998469,0.6282484472,12-15-2016,13:28:54
0.223095119,0.1841467023,0.9820820689,0.4394522011,0.1533059925,0.6242568371,12-15-2016,13:09:14
0.2926113605,0.1996205598,0.0366286226,0.2316492647,0.2761188149,0.549227237,12-15-2016,13:05:55
0.2019000351,0.1398859024,0.7754772902,0.3821984529,0.2760155797,0.5521150015,12-14-2016,18:07:55
0.4997989535,0.19908759,0.9666745663,0.2119812369,0.0891320854,0.5304691995,12-14-2016,03:48:55
0.2084978968,0.138968274,0.488596499,0.4002015293,0.2523323596,0.5103071297,12-14-2016,00:52:40
0.1284152418,0.1602075249,0.8339114785,0.5410679579,0.1703092903,0.5161396795,12-13-2016,21:33:53
0.1620318145,0.196602121,0.9609163404,0.1731789559,0.4681871235,0.6402734059,12-13-2016,12:44:06
0.1154284179,0.2207643837,0.8397837877,0.3060864508,0.3577207625,0.4861817992,12-13-2016,11:57:35
0.1991823018,0.1352075338,0.9386297464,0.5069932342,0.1586169451,0.6619998762,12-13-2016,11:43:38
0.1984059811,0.1281894445,0.887055099,0.4262590706,0.2471455187,0.5987766657,12-13-2016,04:41:33
0.2640972435,0.0914034769,0.305321604,0.4014062881,0.243092984,0.5752755114,12-13-2016,04:32:01
0.0877123326,0.2695167363,0.7137237787,0.0568142161,0.5859567523,0.5468747072,12-13-2016,04:26:13
0.2023666352,0.1712242365,0.5682840943,0.4289757907,0.1974333227,0.6370605595,12-13-2016,00:33:05
0.0798470378,0.183964923,0.022178974,0.3451008499,0.3910871744,0.5877974956,12-12-2016,23:40:48
0.125921458,0.1550430655,0.4797675312,0.5583115816,0.160723865,0.4354030916,12-12-2016,22:25:52
0.1773183197,0.1488594711,0.1876456589,0.230214268,0.4436079264,0.6308332233,12-12-2016,13:26:13
0.2513723373,0.2403444946,0.1824248135,0.102668941,0.4056142569,0.6033187045,12-12-2016,13:21:20
0.4430275559,0.1972440183,0.3735880554,0.0959058106,0.2638226748,0.6053621193,12-12-2016,13:17:54
0.1872512549,0.3131450117,0.0047084708,0.2048448771,0.2947589159,0.548050081,12-12-2016,01:02:14
0.2105373293,0.2134725451,0.7584946752,0.3594656885,0.2165244371,0.5111746123,12-12-2016,00:32:28
0.2553328574,0.1869961917,0.9506285787,0.287876755,0.2697942257,0.6244323594,12-11-2016,15:29:10
0.24119021,0.2279687524,0.9386706352,0.3290395141,0.2018015534,0.6288022322,12-11-2016,13:51:47
0.3248097301,0.1407133341,0.9947365522,0.2801520228,0.2543249428,0.6586446328,12-11-2016,13:12:06
0.2394006848,0.194030121,0.8987420797,0.3631676435,0.2034015954,0.4758394234,12-11-2016,12:56:18
0.1750937998,0.2154607475,0.6592684388,0.4253680706,0.1840773374,0.6441144307,12-10-2016,19:09:28
0.166407004,0.1584611833,0.7348784208,0.5187746882,0.1563571244,0.4958331694,12-10-2016,19:09:13
0.2988841832,0.1335507482,0.7305545211,0.1258805096,0.4416844845,0.6692780205,12-10-2016,18:41:12
0.2069106996,0.1766927242,0.9543895125,0.3738982081,0.2424983978,0.5412689984,12-10-2016,14:14:23
0.1703176498,0.1965622902,0.10886994,0.0691436902,0.5639763474,0.5882030181,12-10-2016,14:11:49
0.3048929572,0.1157224923,0.9882925153,0.3762046397,0.2031799555,0.6962141881,12-10-2016,12:38:24
0.2253596336,0.1403054893,0.266821295,0.3622813821,0.2720534503,0.5736359944,12-10-2016,11:27:22
0.2449014485,0.2133231908,0.9665645361,0.292663008,0.2491123378,0.6319925751,12-10-2016,11:19:24
0.1968214512,0.1717348099,0.9709185958,0.4024041891,0.2290396094,0.6178429586,12-10-2016,03:30:50
0.2485390902,0.1777042001,0.9394798279,0.3016116321,0.2721451521,0.5797725389,12-09-2016,22:13:21
